route,origin_ine_code,destination_ine_code,workers_count
28158 - 28144,28158,28144,1
28158 - 28148,28158,28148,2
28158 - 28151,28158,28151,3
28158 - 28158,28158,28158,42
28158 - 28169,28158,28169,5
28158 - 28182,28158,28182,2
28158 - 28902,28158,28902,1
28158 - 28903,28158,28903,2
28159 - 28005,28159,28005,1
28159 - 28007,28159,28007,3
28159 - 28010,28159,28010,1
28159 - 28022,28159,28022,2
28159 - 28026,28159,28026,2
28159 - 28042,28159,28042,1
28159 - 28047,28159,28047,1
28159 - 28065,28159,28065,1
28159 - 28068,28159,28068,5
28159 - 28074,28159,28074,2
28159 - 28079,28159,28079,3
28159 - 28079-01,28159,28079-01,5
28159 - 28079-02,28159,28079-02,7
28159 - 28079-03,28159,28079-03,2
28159 - 28079-04,28159,28079-04,8
28159 - 28079-05,28159,28079-05,6
28159 - 28079-06,28159,28079-06,3
28159 - 28079-07,28159,28079-07,4
28159 - 28079-08,28159,28079-08,6
28159 - 28079-09,28159,28079-09,4
28159 - 28079-11,28159,28079-11,1
28159 - 28079-12,28159,28079-12,2
28159 - 28079-14,28159,28079-14,1
28159 - 28079-15,28159,28079-15,3
28159 - 28079-16,28159,28079-16,3
28159 - 28079-18,28159,28079-18,1
28159 - 28079-20,28159,28079-20,6
28159 - 28079-21,28159,28079-21,1
28159 - 28080,28159,28080,5
28159 - 28115,28159,28115,5
28159 - 28125,28159,28125,10
28159 - 28127,28159,28127,7
28159 - 28130,28159,28130,1
28159 - 28131,28159,28131,12
28159 - 28133,28159,28133,1
28159 - 28144,28159,28144,2
28159 - 28152,28159,28152,7
28159 - 28159,28159,28159,33
28159 - 28176,28159,28176,1
28159 - 28177,28159,28177,1
28159 - 28183,28159,28183,1
28160 - 28002,28160,28002,3
28160 - 28005,28160,28005,7
28160 - 28006,28160,28006,80
28160 - 28007,28160,28007,43
28160 - 28008,28160,28008,1
28160 - 28010,28160,28010,3
28160 - 28013,28160,28013,2
28160 - 28014,28160,28014,3
28160 - 28015,28160,28015,6
28160 - 28022,28160,28022,40
28160 - 28023,28160,28023,1
28160 - 28026,28160,28026,15
28160 - 28027,28160,28027,1
28160 - 28028,28160,28028,1
28160 - 28031,28160,28031,1
28160 - 28038,28160,28038,5
28160 - 28040,28160,28040,4
28160 - 28042,28160,28042,11
28160 - 28044,28160,28044,28
28160 - 28045,28160,28045,18
28160 - 28046,28160,28046,4
28160 - 28047,28160,28047,47
28160 - 28049,28160,28049,11
28160 - 28051,28160,28051,3
28160 - 28054,28160,28054,37
28160 - 28056,28160,28056,2
28160 - 28058,28160,28058,15
28160 - 28061,28160,28061,31
28160 - 28065,28160,28065,35
28160 - 28066,28160,28066,40
28160 - 28068,28160,28068,5
28160 - 28069,28160,28069,1
28160 - 28072,28160,28072,2
28160 - 28073,28160,28073,11
28160 - 28074,28160,28074,39
28160 - 28079,28160,28079,33
28160 - 28079-01,28160,28079-01,96
28160 - 28079-02,28160,28079-02,50
28160 - 28079-03,28160,28079-03,52
28160 - 28079-04,28160,28079-04,131
28160 - 28079-05,28160,28079-05,148
28160 - 28079-06,28160,28079-06,83
28160 - 28079-07,28160,28079-07,100
28160 - 28079-08,28160,28079-08,81
28160 - 28079-09,28160,28079-09,137
28160 - 28079-10,28160,28079-10,27
28160 - 28079-11,28160,28079-11,23
28160 - 28079-12,28160,28079-12,20
28160 - 28079-13,28160,28079-13,22
28160 - 28079-14,28160,28079-14,8
28160 - 28079-15,28160,28079-15,64
28160 - 28079-16,28160,28079-16,80
28160 - 28079-17,28160,28079-17,34
28160 - 28079-18,28160,28079-18,26
28160 - 28079-19,28160,28079-19,10
28160 - 28079-20,28160,28079-20,82
28160 - 28079-21,28160,28079-21,51
28160 - 28080,28160,28080,208
28160 - 28083,28160,28083,3
28160 - 28085,28160,28085,2
28160 - 28090,28160,28090,5
28160 - 28092,28160,28092,40
28160 - 28095,28160,28095,25
28160 - 28096,28160,28096,5
28160 - 28099,28160,28099,3
28160 - 28100,28160,28100,2
28160 - 28104,28160,28104,3
28160 - 28106,28160,28106,2
28160 - 28113,28160,28113,6
28160 - 28115,28160,28115,216
28160 - 28119,28160,28119,4
28160 - 28120,28160,28120,1
28160 - 28123,28160,28123,5
28160 - 28125,28160,28125,11
28160 - 28127,28160,28127,248
28160 - 28128,28160,28128,2
28160 - 28129,28160,28129,1
28160 - 28130,28160,28130,12
28160 - 28131,28160,28131,48
28160 - 28132,28160,28132,3
28160 - 28133,28160,28133,2
28160 - 28134,28160,28134,26
28160 - 28141,28160,28141,12
28160 - 28148,28160,28148,6
28160 - 28149,28160,28149,1
28160 - 28152,28160,28152,32
28160 - 28160,28160,28160,676
28160 - 28161,28160,28161,4
28160 - 28165,28160,28165,1
28160 - 28167,28160,28167,1
28160 - 28169,28160,28169,1
28160 - 28171,28160,28171,1
28160 - 28172,28160,28172,1
28160 - 28176,28160,28176,131
28160 - 28177,28160,28177,87
28160 - 28178,28160,28178,1
28160 - 28181,28160,28181,10
28160 - 28183,28160,28183,12
28160 - 28903,28160,28903,35
28161 - 28002,28161,28002,14
28161 - 28004,28161,28004,9
28161 - 28005,28161,28005,112
28161 - 28006,28161,28006,309
28161 - 28007,28161,28007,321
28161 - 28008,28161,28008,1
28161 - 28009,28161,28009,29
28161 - 28010,28161,28010,2
28161 - 28013,28161,28013,445
28161 - 28014,28161,28014,140
28161 - 28015,28161,28015,31
28161 - 28017,28161,28017,1
28161 - 28018,28161,28018,1
28161 - 28019,28161,28019,1
28161 - 28022,28161,28022,70
28161 - 28024,28161,28024,1
28161 - 28026,28161,28026,4
28161 - 28028,28161,28028,1
28161 - 28031,28161,28031,2
28161 - 28032,28161,28032,7
28161 - 28033,28161,28033,4
28161 - 28036,28161,28036,6
28161 - 28038,28161,28038,3
28161 - 28040,28161,28040,573
28161 - 28042,28161,28042,2
28161 - 28043,28161,28043,8
28161 - 28044,28161,28044,1
28161 - 28045,28161,28045,14
28161 - 28047,28161,28047,12
28161 - 28049,28161,28049,105
28161 - 28050,28161,28050,19
28161 - 28052,28161,28052,39
28161 - 28053,28161,28053,5
28161 - 28054,28161,28054,7
28161 - 28055,28161,28055,1
28161 - 28057,28161,28057,2
28161 - 28058,28161,28058,534
28161 - 28059,28161,28059,3
28161 - 28061,28161,28061,3
28161 - 28065,28161,28065,1727
28161 - 28066,28161,28066,51
28161 - 28068,28161,28068,1
28161 - 28072,28161,28072,2
28161 - 28073,28161,28073,114
28161 - 28074,28161,28074,519
28161 - 28075,28161,28075,6
28161 - 28079,28161,28079,251
28161 - 28079-01,28161,28079-01,800
28161 - 28079-02,28161,28079-02,534
28161 - 28079-03,28161,28079-03,581
28161 - 28079-04,28161,28079-04,829
28161 - 28079-05,28161,28079-05,1053
28161 - 28079-06,28161,28079-06,707
28161 - 28079-07,28161,28079-07,620
28161 - 28079-08,28161,28079-08,555
28161 - 28079-09,28161,28079-09,501
28161 - 28079-10,28161,28079-10,178
28161 - 28079-11,28161,28079-11,324
28161 - 28079-12,28161,28079-12,331
28161 - 28079-13,28161,28079-13,232
28161 - 28079-14,28161,28079-14,66
28161 - 28079-15,28161,28079-15,362
28161 - 28079-16,28161,28079-16,646
28161 - 28079-17,28161,28079-17,569
28161 - 28079-18,28161,28079-18,466
28161 - 28079-19,28161,28079-19,69
28161 - 28079-20,28161,28079-20,808
28161 - 28079-21,28161,28079-21,313
28161 - 28080,28161,28080,102
28161 - 28083,28161,28083,13
28161 - 28084,28161,28084,19
28161 - 28085,28161,28085,1
28161 - 28086,28161,28086,1
28161 - 28089,28161,28089,7
28161 - 28090,28161,28090,1
28161 - 28091,28161,28091,5
28161 - 28092,28161,28092,249
28161 - 28093,28161,28093,2
28161 - 28095,28161,28095,2
28161 - 28096,28161,28096,17
28161 - 28104,28161,28104,18
28161 - 28106,28161,28106,388
28161 - 28113,28161,28113,961
28161 - 28115,28161,28115,323
28161 - 28119,28161,28119,1
28161 - 28120,28161,28120,1
28161 - 28121,28161,28121,2
28161 - 28122,28161,28122,1
28161 - 28123,28161,28123,170
28161 - 28127,28161,28127,201
28161 - 28128,28161,28128,2
28161 - 28129,28161,28129,10
28161 - 28130,28161,28130,95
28161 - 28131,28161,28131,2
28161 - 28132,28161,28132,161
28161 - 28133,28161,28133,1
28161 - 28134,28161,28134,180
28161 - 28140,28161,28140,10
28161 - 28141,28161,28141,3
28161 - 28144,28161,28144,4
28161 - 28147,28161,28147,3
28161 - 28148,28161,28148,105
28161 - 28149,28161,28149,60
28161 - 28150,28161,28150,30
28161 - 28151,28161,28151,2
28161 - 28152,28161,28152,8
28161 - 28153,28161,28153,3
28161 - 28154,28161,28154,8
28161 - 28160,28161,28160,1
28161 - 28161,28161,28161,5976
28161 - 28162,28161,28162,2
28161 - 28164,28161,28164,1
28161 - 28165,28161,28165,2
28161 - 28167,28161,28167,11
28161 - 28170,28161,28170,1
28161 - 28171,28161,28171,2
28161 - 28172,28161,28172,2
28161 - 28175,28161,28175,1
28161 - 28176,28161,28176,6
28161 - 28177,28161,28177,10
28161 - 28178,28161,28178,1
28161 - 28180,28161,28180,3
28161 - 28181,28161,28181,45
28161 - 28901,28161,28901,1
28161 - 28903,28161,28903,116
28162 - 28002,28162,28002,6
28162 - 28005,28162,28005,48
28162 - 28006,28162,28006,143
28162 - 28007,28162,28007,1
28162 - 28009,28162,28009,106
28162 - 28013,28162,28013,1
28162 - 28014,28162,28014,5
28162 - 28022,28162,28022,4
28162 - 28032,28162,28032,2
28162 - 28040,28162,28040,1
28162 - 28041,28162,28041,8
28162 - 28042,28162,28042,3
28162 - 28045,28162,28045,14
28162 - 28049,28162,28049,15
28162 - 28053,28162,28053,12
28162 - 28055,28162,28055,1
28162 - 28058,28162,28058,2
28162 - 28059,28162,28059,29
28162 - 28065,28162,28065,10
28162 - 28066,28162,28066,1
28162 - 28067,28162,28067,1
28162 - 28073,28162,28073,2
28162 - 28074,28162,28074,4
28162 - 28075,28162,28075,1
28162 - 28079,28162,28079,11
28162 - 28079-01,28162,28079-01,20
28162 - 28079-02,28162,28079-02,14
28162 - 28079-03,28162,28079-03,16
28162 - 28079-04,28162,28079-04,30
28162 - 28079-05,28162,28079-05,39
28162 - 28079-06,28162,28079-06,25
28162 - 28079-07,28162,28079-07,39
28162 - 28079-08,28162,28079-08,45
28162 - 28079-09,28162,28079-09,13
28162 - 28079-10,28162,28079-10,2
28162 - 28079-11,28162,28079-11,9
28162 - 28079-12,28162,28079-12,4
28162 - 28079-13,28162,28079-13,4
28162 - 28079-14,28162,28079-14,2
28162 - 28079-15,28162,28079-15,34
28162 - 28079-16,28162,28079-16,50
28162 - 28079-17,28162,28079-17,15
28162 - 28079-18,28162,28079-18,13
28162 - 28079-19,28162,28079-19,2
28162 - 28079-20,28162,28079-20,36
28162 - 28079-21,28162,28079-21,27
28162 - 28080,28162,28080,4
28162 - 28083,28162,28083,1
28162 - 28086,28162,28086,1
28162 - 28087,28162,28087,1
28162 - 28090,28162,28090,2
28162 - 28092,28162,28092,3
28162 - 28093,28162,28093,1
28162 - 28096,28162,28096,1
28162 - 28104,28162,28104,7
28162 - 28106,28162,28106,1
28162 - 28108,28162,28108,1
28162 - 28113,28162,28113,1
28162 - 28115,28162,28115,16
28162 - 28122,28162,28122,1
28162 - 28123,28162,28123,3
28162 - 28127,28162,28127,13
28162 - 28129,28162,28129,9
28162 - 28130,28162,28130,11
28162 - 28134,28162,28134,114
28162 - 28144,28162,28144,1
28162 - 28145,28162,28145,5
28162 - 28148,28162,28148,8
28162 - 28151,28162,28151,1
28162 - 28152,28162,28152,1
28162 - 28154,28162,28154,1
28162 - 28160,28162,28160,1
28162 - 28161,28162,28161,1
28162 - 28162,28162,28162,156
28162 - 28164,28162,28164,3
28162 - 28179,28162,28179,1
28162 - 28181,28162,28181,1
28162 - 28902,28162,28902,2
28162 - 28903,28162,28903,17
28163 - 28002,28163,28002,1
28163 - 28005,28163,28005,6
28163 - 28006,28163,28006,20
28163 - 28007,28163,28007,1
28163 - 28009,28163,28009,7
28163 - 28014,28163,28014,1
28163 - 28021,28163,28021,1
28163 - 28027,28163,28027,1
28163 - 28030,28163,28030,1
28163 - 28041,28163,28041,1
28163 - 28049,28163,28049,1
28163 - 28053,28163,28053,2
28163 - 28059,28163,28059,3
28163 - 28079-01,28163,28079-01,6
28163 - 28079-02,28163,28079-02,2
28163 - 28079-03,28163,28079-03,2
28163 - 28079-04,28163,28079-04,3
28163 - 28079-05,28163,28079-05,8
28163 - 28079-06,28163,28079-06,4
28163 - 28079-07,28163,28079-07,5
28163 - 28079-08,28163,28079-08,8
28163 - 28079-14,28163,28079-14,1
28163 - 28079-15,28163,28079-15,4
28163 - 28079-16,28163,28079-16,4
28163 - 28079-17,28163,28079-17,1
28163 - 28079-20,28163,28079-20,1
28163 - 28079-21,28163,28079-21,1
28163 - 28086,28163,28086,3
28163 - 28106,28163,28106,1
28163 - 28108,28163,28108,1
28163 - 28123,28163,28123,1
28163 - 28127,28163,28127,2
28163 - 28129,28163,28129,4
28163 - 28130,28163,28130,2
28163 - 28134,28163,28134,15
28163 - 28145,28163,28145,6
28163 - 28148,28163,28148,4
28163 - 28151,28163,28151,3
28163 - 28162,28163,28162,2
28163 - 28163,28163,28163,20
28163 - 28164,28163,28164,1
28163 - 28168,28163,28168,1
28163 - 28169,28163,28169,1
28163 - 28172,28163,28172,1
28163 - 28903,28163,28903,4
28164 - 28002,28164,28002,2
28164 - 28005,28164,28005,42
28164 - 28006,28164,28006,154
28164 - 28007,28164,28007,5
28164 - 28009,28164,28009,66
28164 - 28021,28164,28021,1
28164 - 28022,28164,28022,1
28164 - 28023,28164,28023,1
28164 - 28029,28164,28029,2
28164 - 28032,28164,28032,2
28164 - 28040,28164,28040,3
28164 - 28041,28164,28041,10
28164 - 28042,28164,28042,3
28164 - 28045,28164,28045,17
28164 - 28049,28164,28049,9
28164 - 28053,28164,28053,6
28164 - 28058,28164,28058,4
28164 - 28059,28164,28059,52
28164 - 28061,28164,28061,1
28164 - 28065,28164,28065,11
28164 - 28073,28164,28073,1
28164 - 28074,28164,28074,4
28164 - 28079,28164,28079,9
28164 - 28079-01,28164,28079-01,28
28164 - 28079-02,28164,28079-02,10
28164 - 28079-03,28164,28079-03,10
28164 - 28079-04,28164,28079-04,40
28164 - 28079-05,28164,28079-05,52
28164 - 28079-06,28164,28079-06,37
28164 - 28079-07,28164,28079-07,35
28164 - 28079-08,28164,28079-08,38
28164 - 28079-09,28164,28079-09,21
28164 - 28079-10,28164,28079-10,6
28164 - 28079-11,28164,28079-11,5
28164 - 28079-12,28164,28079-12,4
28164 - 28079-13,28164,28079-13,10
28164 - 28079-14,28164,28079-14,1
28164 - 28079-15,28164,28079-15,21
28164 - 28079-16,28164,28079-16,42
28164 - 28079-17,28164,28079-17,11
28164 - 28079-18,28164,28079-18,8
28164 - 28079-19,28164,28079-19,3
28164 - 28079-20,28164,28079-20,30
28164 - 28079-21,28164,28079-21,34
28164 - 28080,28164,28080,1
28164 - 28083,28164,28083,2
28164 - 28085,28164,28085,1
28164 - 28086,28164,28086,6
28164 - 28090,28164,28090,1
28164 - 28092,28164,28092,5
28164 - 28104,28164,28104,8
28164 - 28107,28164,28107,1
28164 - 28108,28164,28108,2
28164 - 28113,28164,28113,1
28164 - 28115,28164,28115,17
28164 - 28116,28164,28116,1
28164 - 28123,28164,28123,2
28164 - 28127,28164,28127,10
28164 - 28128,28164,28128,1
28164 - 28129,28164,28129,16
28164 - 28130,28164,28130,3
28164 - 28134,28164,28134,107
28164 - 28144,28164,28144,1
28164 - 28145,28164,28145,36
28164 - 28148,28164,28148,15
28164 - 28149,28164,28149,2
28164 - 28151,28164,28151,4
28164 - 28153,28164,28153,1
28164 - 28161,28164,28161,1
28164 - 28162,28164,28162,11
28164 - 28164,28164,28164,171
28164 - 28168,28164,28168,1
28164 - 28169,28164,28169,3
28164 - 28172,28164,28172,1
28164 - 28181,28164,28181,1
28164 - 28901,28164,28901,1
28164 - 28903,28164,28903,18
28165 - 28002,28165,28002,1
28165 - 28005,28165,28005,28
28165 - 28006,28165,28006,9
28165 - 28007,28165,28007,2
28165 - 28011,28165,28011,1
28165 - 28014,28165,28014,131
28165 - 28019,28165,28019,1
28165 - 28022,28165,28022,1
28165 - 28025,28165,28025,1
28165 - 28031,28165,28031,1
28165 - 28032,28165,28032,7
28165 - 28033,28165,28033,37
28165 - 28035,28165,28035,11
28165 - 28040,28165,28040,4
28165 - 28049,28165,28049,14
28165 - 28052,28165,28052,1
28165 - 28055,28165,28055,2
28165 - 28058,28165,28058,2
28165 - 28065,28165,28065,7
28165 - 28073,28165,28073,1
28165 - 28075,28165,28075,7
28165 - 28079,28165,28079,8
28165 - 28079-01,28165,28079-01,15
28165 - 28079-02,28165,28079-02,16
28165 - 28079-03,28165,28079-03,16
28165 - 28079-04,28165,28079-04,30
28165 - 28079-05,28165,28079-05,31
28165 - 28079-06,28165,28079-06,17
28165 - 28079-07,28165,28079-07,10
28165 - 28079-08,28165,28079-08,14
28165 - 28079-09,28165,28079-09,7
28165 - 28079-10,28165,28079-10,4
28165 - 28079-11,28165,28079-11,7
28165 - 28079-12,28165,28079-12,3
28165 - 28079-13,28165,28079-13,8
28165 - 28079-14,28165,28079-14,1
28165 - 28079-15,28165,28079-15,14
28165 - 28079-16,28165,28079-16,14
28165 - 28079-17,28165,28079-17,11
28165 - 28079-18,28165,28079-18,9
28165 - 28079-19,28165,28079-19,3
28165 - 28079-20,28165,28079-20,20
28165 - 28079-21,28165,28079-21,4
28165 - 28080,28165,28080,3
28165 - 28083,28165,28083,3
28165 - 28084,28165,28084,4
28165 - 28091,28165,28091,7
28165 - 28092,28165,28092,1
28165 - 28096,28165,28096,1
28165 - 28100,28165,28100,8
28165 - 28101,28165,28101,1
28165 - 28102,28165,28102,1
28165 - 28104,28165,28104,1
28165 - 28110,28165,28110,4
28165 - 28111,28165,28111,1
28165 - 28115,28165,28115,2
28165 - 28123,28165,28123,33
28165 - 28127,28165,28127,2
28165 - 28130,28165,28130,2
28165 - 28134,28165,28134,5
28165 - 28146,28165,28146,12
28165 - 28148,28165,28148,18
28165 - 28154,28165,28154,7
28165 - 28161,28165,28161,3
28165 - 28165,28165,28165,181
28165 - 28167,28165,28167,1
28165 - 28172,28165,28172,2
28165 - 28179,28165,28179,1
28165 - 28180,28165,28180,1
28166 - 28002,28166,28002,1
28166 - 28005,28166,28005,30
28166 - 28006,28166,28006,1
28166 - 28012,28166,28012,1
28166 - 28032,28166,28032,2
28166 - 28049,28166,28049,6
28166 - 28053,28166,28053,1
28166 - 28058,28166,28058,1
28166 - 28075,28166,28075,3
28166 - 28079,28166,28079,2
28166 - 28079-01,28166,28079-01,2
28166 - 28079-02,28166,28079-02,2
28166 - 28079-03,28166,28079-03,2
28166 - 28079-04,28166,28079-04,2
28166 - 28079-05,28166,28079-05,6
28166 - 28079-06,28166,28079-06,4
28166 - 28079-07,28166,28079-07,2
28166 - 28079-08,28166,28079-08,4
28166 - 28079-09,28166,28079-09,1
28166 - 28079-12,28166,28079-12,1
28166 - 28079-13,28166,28079-13,1
28166 - 28079-14,28166,28079-14,2
28166 - 28079-15,28166,28079-15,2
28166 - 28079-16,28166,28079-16,3
28166 - 28079-18,28166,28079-18,1
28166 - 28079-19,28166,28079-19,1
28166 - 28079-20,28166,28079-20,4
28166 - 28079-21,28166,28079-21,2
28166 - 28092,28166,28092,1
28166 - 28100,28166,28100,1
28166 - 28104,28166,28104,1
28166 - 28130,28166,28130,4
28166 - 28148,28166,28148,5
28166 - 28154,28166,28154,11
28166 - 28160,28166,28160,2
28166 - 28166,28166,28166,5
28166 - 28172,28166,28172,9
28166 - 28903,28166,28903,2
28167 - 28002,28167,28002,10
28167 - 28005,28167,28005,150
28167 - 28006,28167,28006,64
28167 - 28007,28167,28007,19
28167 - 28009,28167,28009,7
28167 - 28013,28167,28013,7
28167 - 28014,28167,28014,180
28167 - 28015,28167,28015,1
28167 - 28022,28167,28022,10
28167 - 28031,28167,28031,1
28167 - 28033,28167,28033,8
28167 - 28040,28167,28040,4
28167 - 28041,28167,28041,1
28167 - 28043,28167,28043,1
28167 - 28045,28167,28045,1
28167 - 28047,28167,28047,3
28167 - 28049,28167,28049,295
28167 - 28053,28167,28053,8
28167 - 28058,28167,28058,14
28167 - 28059,28167,28059,1
28167 - 28060,28167,28060,1
28167 - 28061,28167,28061,5
28167 - 28063,28167,28063,2
28167 - 28065,28167,28065,55
28167 - 28066,28167,28066,4
28167 - 28067,28167,28067,1
28167 - 28068,28167,28068,2
28167 - 28073,28167,28073,2
28167 - 28074,28167,28074,14
28167 - 28075,28167,28075,80
28167 - 28079,28167,28079,54
28167 - 28079-01,28167,28079-01,96
28167 - 28079-02,28167,28079-02,62
28167 - 28079-03,28167,28079-03,82
28167 - 28079-04,28167,28079-04,143
28167 - 28079-05,28167,28079-05,151
28167 - 28079-06,28167,28079-06,94
28167 - 28079-07,28167,28079-07,96
28167 - 28079-08,28167,28079-08,113
28167 - 28079-09,28167,28079-09,60
28167 - 28079-10,28167,28079-10,27
28167 - 28079-11,28167,28079-11,28
28167 - 28079-12,28167,28079-12,39
28167 - 28079-13,28167,28079-13,58
28167 - 28079-14,28167,28079-14,19
28167 - 28079-15,28167,28079-15,108
28167 - 28079-16,28167,28079-16,115
28167 - 28079-17,28167,28079-17,52
28167 - 28079-18,28167,28079-18,73
28167 - 28079-19,28167,28079-19,35
28167 - 28079-20,28167,28079-20,256
28167 - 28079-21,28167,28079-21,123
28167 - 28080,28167,28080,10
28167 - 28083,28167,28083,21
28167 - 28084,28167,28084,232
28167 - 28086,28167,28086,1
28167 - 28089,28167,28089,2
28167 - 28091,28167,28091,5
28167 - 28092,28167,28092,16
28167 - 28093,28167,28093,1
28167 - 28096,28167,28096,7
28167 - 28100,28167,28100,2
28167 - 28101,28167,28101,1
28167 - 28102,28167,28102,2
28167 - 28104,28167,28104,8
28167 - 28106,28167,28106,4
28167 - 28111,28167,28111,1
28167 - 28113,28167,28113,12
28167 - 28115,28167,28115,50
28167 - 28121,28167,28121,1
28167 - 28123,28167,28123,167
28167 - 28127,28167,28127,19
28167 - 28128,28167,28128,1
28167 - 28129,28167,28129,2
28167 - 28130,28167,28130,163
28167 - 28132,28167,28132,6
28167 - 28134,28167,28134,34
28167 - 28144,28167,28144,1
28167 - 28148,28167,28148,170
28167 - 28152,28167,28152,1
28167 - 28154,28167,28154,21
28167 - 28156,28167,28156,2
28167 - 28157,28167,28157,1
28167 - 28161,28167,28161,11
28167 - 28164,28167,28164,1
28167 - 28167,28167,28167,684
28167 - 28171,28167,28171,1
28167 - 28172,28167,28172,9
28167 - 28176,28167,28176,2
28167 - 28180,28167,28180,3
28167 - 28181,28167,28181,3
28167 - 28903,28167,28903,27
28168 - 28002,28168,28002,2
28168 - 28004,28168,28004,1
28168 - 28005,28168,28005,5
28168 - 28006,28168,28006,60
28168 - 28009,28168,28009,20
28168 - 28013,28168,28013,1
