status,distance.value,duration.value,duration_in_traffic.value,origin,origin_ine_code,dest_ine_code,destination
OK,59902,3100,3255,"19171 Cabanillas del Campo, Guadalajara, Spain",19058,28079-01,"Centro, Madrid, Spain"
OK,62784,2744,2756,"19171 Cabanillas del Campo, Guadalajara, Spain",19058,28079-02,"Arganzuela, Madrid, Spain"
OK,57797,2611,2653,"19171 Cabanillas del Campo, Guadalajara, Spain",19058,28079-03,"Retiro, Madrid, Spain"
OK,55809,2746,3043,"19171 Cabanillas del Campo, Guadalajara, Spain",19058,28079-04,"Salamanca, Madrid, Spain"
OK,188977,7075,7234,"19171 Cabanillas del Campo, Guadalajara, Spain",19058,28079-05,"05141 Chamartín, Ávila, Spain"
OK,58019,2747,2837,"19171 Cabanillas del Campo, Guadalajara, Spain",19058,28079-06,"Tetuán, Madrid, Spain"
OK,57345,2890,3140,"19171 Cabanillas del Campo, Guadalajara, Spain",19058,28079-07,"Chamberí, Madrid, Spain"
OK,66796,2973,3123,"19171 Cabanillas del Campo, Guadalajara, Spain",19058,28079-08,"Fuencarral-El Pardo, 28048 Madrid, Spain"
OK,67643,2666,2758,"19171 Cabanillas del Campo, Guadalajara, Spain",19058,28079-09,"Moncloa - Aravaca, Madrid, Spain"
OK,66016,3222,3238,"19171 Cabanillas del Campo, Guadalajara, Spain",19058,28079-10,"Latina, Madrid, Spain"
OK,65720,3021,3029,"19171 Cabanillas del Campo, Guadalajara, Spain",19058,28079-11,"Carabanchel, Madrid, Spain"
OK,63630,2905,2922,"19171 Cabanillas del Campo, Guadalajara, Spain",19058,28079-12,"Usera, Madrid, Spain"
OK,59811,2718,2733,"19171 Cabanillas del Campo, Guadalajara, Spain",19058,28079-13,"Puente de Vallecas, Madrid, Spain"
OK,55420,2444,2468,"19171 Cabanillas del Campo, Guadalajara, Spain",19058,28079-14,"Moratalaz, 28030 Madrid, Spain"
OK,51871,2286,2311,"19171 Cabanillas del Campo, Guadalajara, Spain",19058,28079-15,"Ciudad Lineal, Madrid, Spain"
OK,53647,2236,2324,"19171 Cabanillas del Campo, Guadalajara, Spain",19058,28079-16,"Hortaleza, Madrid, Spain"
OK,64372,2951,2988,"19171 Cabanillas del Campo, Guadalajara, Spain",19058,28079-17,"Villaverde, Madrid, Spain"
OK,54952,2076,2110,"19171 Cabanillas del Campo, Guadalajara, Spain",19058,28079-18,"Villa de Vallecas, Madrid, Spain"
OK,54278,2505,2537,"19171 Cabanillas del Campo, Guadalajara, Spain",19058,28079-19,"Vicálvaro, Madrid, Spain"
OK,50119,2348,2368,"19171 Cabanillas del Campo, Guadalajara, Spain",19058,28079-20,"San Blas, Madrid, Spain"
OK,49366,2253,2280,"19171 Cabanillas del Campo, Guadalajara, Spain",19058,28079-21,"Barajas, 28042 Madrid, Spain"
OK,73678,2993,3093,"19171 Cabanillas del Campo, Guadalajara, Spain",19058,28080,"Majadahonda, Madrid, Spain"
OK,16206,1067,1089,"19171 Cabanillas del Campo, Guadalajara, Spain",19058,28083,"28880 Meco, Madrid, Spain"
OK,42324,2016,2055,"19171 Cabanillas del Campo, Guadalajara, Spain",19058,28084,"Mejorada del Campo, Madrid, Spain"
OK,79675,3493,3521,"19171 Cabanillas del Campo, Guadalajara, Spain",19058,28092,"Móstoles, Madrid, Spain"
OK,50516,2656,3020,"19171 Cabanillas del Campo, Guadalajara, Spain",19058,28100,"28514 Nuevo Baztán, Madrid, Spain"
OK,39002,1994,2041,"19171 Cabanillas del Campo, Guadalajara, Spain",19058,28104,"Paracuellos de Jarama, Madrid, Spain"
OK,73452,2836,2880,"19171 Cabanillas del Campo, Guadalajara, Spain",19058,28113,"28320 Pinto, Madrid, Spain"
OK,68291,2757,2848,"19171 Cabanillas del Campo, Guadalajara, Spain",19058,28115,"Pozuelo de Alarcón, Madrid, Spain"
OK,57212,2472,2511,"19171 Cabanillas del Campo, Guadalajara, Spain",19058,28123,"Rivas-Vaciamadrid, Madrid, Spain"
OK,73000,2911,3005,"19171 Cabanillas del Campo, Guadalajara, Spain",19058,28127,"Las Rozas, Madrid, Spain"
OK,56418,2314,2361,"19171 Cabanillas del Campo, Guadalajara, Spain",19058,28129,"28750 San Agustín del Guadalix, Madrid, Spain"
OK,44320,1847,1872,"19171 Cabanillas del Campo, Guadalajara, Spain",19058,28130,"San Fernando de Henares, 28830, Madrid, Spain"
OK,74741,3228,3379,"19171 Cabanillas del Campo, Guadalajara, Spain",19058,28132,"28330 San Martín de la Vega, Madrid, Spain"
OK,46651,2084,2123,"19171 Cabanillas del Campo, Guadalajara, Spain",19058,28134,"San Sebastián de los Reyes, Madrid, Spain"
OK,36543,1885,1920,"19171 Cabanillas del Campo, Guadalajara, Spain",19058,28148,"Torrejón de Ardoz, Madrid, Spain"
OK,40891,1907,1971,"19171 Cabanillas del Campo, Guadalajara, Spain",19058,28154,"28813 Torres de la Alameda, Madrid, Spain"
OK,76575,2924,2973,"19171 Cabanillas del Campo, Guadalajara, Spain",19058,28161,"Valdemoro, Madrid, Spain"
OK,50564,2711,2848,"19171 Cabanillas del Campo, Guadalajara, Spain",19058,28169,"28729 Venturada, Madrid, Spain"
OK,91142,3702,3815,"19171 Cabanillas del Campo, Guadalajara, Spain",19058,28176,"28691 Villanueva de la Cañada, Madrid, Spain"
OK,63033,2577,2675,"19171 Cabanillas del Campo, Guadalajara, Spain",19058,28903,"28760 Tres Cantos, Madrid, Spain"
OK,62792,2683,2716,"19170 El Casar, Guadalajara, Spain",19071,28001,"28755 La Acebeda, Madrid, Spain"
OK,25166,1533,1521,"19170 El Casar, Guadalajara, Spain",19071,28002,"28864 Ajalvir, Madrid, Spain"
OK,91988,4054,4083,"19170 El Casar, Guadalajara, Spain",19071,28004,"28607 El Álamo, Madrid, Spain"
OK,31816,2190,2273,"19170 El Casar, Guadalajara, Spain",19071,28005,"Alcala de Henares, Madrid, Spain"
OK,33549,1787,1788,"19170 El Casar, Guadalajara, Spain",19071,28006,"Alcobendas, Madrid, Spain"
OK,68174,3182,3207,"19170 El Casar, Guadalajara, Spain",19071,28007,"Alcorcón, Madrid, Spain"
OK,15724,993,997,"19170 El Casar, Guadalajara, Spain",19071,28009,"28110 Algete, Madrid, Spain"
OK,83279,3779,3812,"19170 El Casar, Guadalajara, Spain",19071,28010,"Alpedrete, Madrid, Spain"
OK,94611,4330,4373,"19170 El Casar, Guadalajara, Spain",19071,28013,"28300 Aranjuez, Madrid, Spain"
OK,55397,2865,2910,"19170 El Casar, Guadalajara, Spain",19071,28014,"Arganda del Rey, 28500, Madrid, Spain"
OK,30329,1815,1848,"19170 El Casar, Guadalajara, Spain",19071,28021,"28192 El Berrueco, Madrid, Spain"
OK,77870,3328,3337,"19170 El Casar, Guadalajara, Spain",19071,28022,"Boadilla del Monte, Madrid, Spain"
OK,57744,2535,2566,"19170 El Casar, Guadalajara, Spain",19071,28024,"28737 Braojos, Madrid, Spain"
OK,49927,2140,2179,"19170 El Casar, Guadalajara, Spain",19071,28027,"28730 Buitrago del Lozoya, Madrid, Spain"
OK,23399,1268,1310,"19170 El Casar, Guadalajara, Spain",19071,28032,"28816 Camarma de Esteruelas, Madrid, Spain"
OK,85016,3774,3795,"19170 El Casar, Guadalajara, Spain",19071,28036,"Casarrubuelos, 28977, Madrid, Spain"
OK,135819,6101,6173,"19170 El Casar, Guadalajara, Spain",19071,28037,"28650 Cenicientos, Madrid, Spain"
OK,81673,3936,3971,"19170 El Casar, Guadalajara, Spain",19071,28040,"28350 Ciempozuelos, Madrid, Spain"
OK,27830,1653,1691,"19170 El Casar, Guadalajara, Spain",19071,28041,"28863 Cobeña, Madrid, Spain"
OK,101381,4222,4299,"19170 El Casar, Guadalajara, Spain",19071,28042,"28213 Colmenar del Arroyo, Madrid, Spain"
OK,55306,2937,3057,"19170 El Casar, Guadalajara, Spain",19071,28045,"28770 Colmenar Viejo, Madrid, Spain"
OK,66574,3638,3884,"19170 El Casar, Guadalajara, Spain",19071,28046,"Collado Mediano, Madrid, Spain"
OK,79161,3463,3486,"19170 El Casar, Guadalajara, Spain",19071,28047,"28400 Collado Villalba, Madrid, Spain"
OK,42999,2402,2386,"19170 El Casar, Guadalajara, Spain",19071,28049,"Coslada, Madrid, Spain"
OK,22658,1287,1270,"19170 El Casar, Guadalajara, Spain",19071,28053,"28814 Daganzo de Arriba, Madrid, Spain"
OK,15238,829,829,"19170 El Casar, Guadalajara, Spain",19071,28057,"28815 Fresno de Torote, Madrid, Spain"
OK,76221,3511,3512,"19170 El Casar, Guadalajara, Spain",19071,28058,"Fuenlabrada, Madrid, Spain"
OK,11649,768,769,"19170 El Casar, Guadalajara, Spain",19071,28059,"28140 Fuente el Saz de Jarama, Madrid, Spain"
OK,74488,3739,3753,"19170 El Casar, Guadalajara, Spain",19071,28061,"Galapagar, Madrid, Spain"
OK,66169,3368,3377,"19170 El Casar, Guadalajara, Spain",19071,28065,"Getafe, Madrid, Spain"
OK,85513,3864,3907,"19170 El Casar, Guadalajara, Spain",19071,28066,"28971 Griñón, Madrid, Spain"
OK,79349,3745,3777,"19170 El Casar, Guadalajara, Spain",19071,28073,"Humanes de Madrid, Madrid, Spain"
OK,70434,3343,3366,"19170 El Casar, Guadalajara, Spain",19071,28074,"Leganés, Madrid, Spain"
OK,45771,2426,2456,"19170 El Casar, Guadalajara, Spain",19071,28075,"28890 Loeches, Madrid, Spain"
OK,56095,3108,3199,"19170 El Casar, Guadalajara, Spain",19071,28079,"Madrid, Spain"
OK,55614,3004,3102,"19170 El Casar, Guadalajara, Spain",19071,28079-01,"Centro, Madrid, Spain"
OK,54277,2730,2718,"19170 El Casar, Guadalajara, Spain",19071,28079-02,"Arganzuela, Madrid, Spain"
OK,49323,2649,2640,"19170 El Casar, Guadalajara, Spain",19071,28079-03,"Retiro, Madrid, Spain"
OK,47821,2751,2874,"19170 El Casar, Guadalajara, Spain",19071,28079-04,"Salamanca, Madrid, Spain"
OK,174124,6870,6947,"19170 El Casar, Guadalajara, Spain",19071,28079-05,"05141 Chamartín, Ávila, Spain"
OK,44002,2537,2537,"19170 El Casar, Guadalajara, Spain",19071,28079-06,"Tetuán, Madrid, Spain"
OK,52838,2647,2776,"19170 El Casar, Guadalajara, Spain",19071,28079-07,"Chamberí, Madrid, Spain"
OK,51943,2769,2826,"19170 El Casar, Guadalajara, Spain",19071,28079-08,"Fuencarral-El Pardo, 28048 Madrid, Spain"
OK,52790,2462,2466,"19170 El Casar, Guadalajara, Spain",19071,28079-09,"Moncloa - Aravaca, Madrid, Spain"
OK,57610,3003,3001,"19170 El Casar, Guadalajara, Spain",19071,28079-10,"Latina, Madrid, Spain"
OK,58813,3198,3169,"19170 El Casar, Guadalajara, Spain",19071,28079-11,"Carabanchel, Madrid, Spain"
OK,54620,2935,2957,"19170 El Casar, Guadalajara, Spain",19071,28079-12,"Usera, Madrid, Spain"
OK,51304,2703,2695,"19170 El Casar, Guadalajara, Spain",19071,28079-13,"Puente de Vallecas, Madrid, Spain"
OK,49892,2662,2665,"19170 El Casar, Guadalajara, Spain",19071,28079-14,"Moratalaz, 28030 Madrid, Spain"
OK,46620,2482,2488,"19170 El Casar, Guadalajara, Spain",19071,28079-15,"Ciudad Lineal, Madrid, Spain"
OK,42687,2177,2178,"19170 El Casar, Guadalajara, Spain",19071,28079-16,"Hortaleza, Madrid, Spain"
OK,59917,3149,3162,"19170 El Casar, Guadalajara, Spain",19071,28079-17,"Villaverde, Madrid, Spain"
OK,51958,2418,2416,"19170 El Casar, Guadalajara, Spain",19071,28079-18,"Villa de Vallecas, Madrid, Spain"
OK,51284,2847,2844,"19170 El Casar, Guadalajara, Spain",19071,28079-19,"Vicálvaro, Madrid, Spain"
OK,47577,2606,2622,"19170 El Casar, Guadalajara, Spain",19071,28079-20,"San Blas, Madrid, Spain"
OK,38508,2373,2402,"19170 El Casar, Guadalajara, Spain",19071,28079-21,"Barajas, 28042 Madrid, Spain"
OK,58825,2788,2801,"19170 El Casar, Guadalajara, Spain",19071,28080,"Majadahonda, Madrid, Spain"
OK,27865,1584,1633,"19170 El Casar, Guadalajara, Spain",19071,28083,"28880 Meco, Madrid, Spain"
OK,44840,2425,2447,"19170 El Casar, Guadalajara, Spain",19071,28084,"Mejorada del Campo, Madrid, Spain"
OK,22922,1488,1540,"19170 El Casar, Guadalajara, Spain",19071,28086,"28710 El Molar, Madrid, Spain"
OK,75275,3528,3551,"19170 El Casar, Guadalajara, Spain",19071,28092,"Móstoles, Madrid, Spain"
OK,30633,1910,1896,"19170 El Casar, Guadalajara, Spain",19071,28104,"Paracuellos de Jarama, Madrid, Spain"
OK,24482,1318,1398,"19170 El Casar, Guadalajara, Spain",19071,28107,"28189 Patones, Madrid, Spain"
OK,70458,3178,3184,"19170 El Casar, Guadalajara, Spain",19071,28113,"28320 Pinto, Madrid, Spain"
OK,53439,2553,2556,"19170 El Casar, Guadalajara, Spain",19071,28115,"Pozuelo de Alarcón, Madrid, Spain"
OK,24106,1206,1245,"19170 El Casar, Guadalajara, Spain",19071,28121,"28721 Redueña, Madrid, Spain"
OK,7020,452,463,"19170 El Casar, Guadalajara, Spain",19071,28122,"28815 Ribatejada, Madrid, Spain"
OK,54218,2814,2814,"19170 El Casar, Guadalajara, Spain",19071,28123,"Rivas-Vaciamadrid, Madrid, Spain"
OK,58147,2707,2713,"19170 El Casar, Guadalajara, Spain",19071,28127,"Las Rozas, Madrid, Spain"
OK,32572,1849,1890,"19170 El Casar, Guadalajara, Spain",19071,28129,"28750 San Agustín del Guadalix, Madrid, Spain"
OK,41326,2189,2178,"19170 El Casar, Guadalajara, Spain",19071,28130,"San Fernando de Henares, 28830, Madrid, Spain"
OK,26653,1697,1706,"19170 El Casar, Guadalajara, Spain",19071,28134,"San Sebastián de los Reyes, Madrid, Spain"
OK,11053,635,646,"19170 El Casar, Guadalajara, Spain",19071,28145,"28160 Talamanca de Jarama, Madrid, Spain"
OK,34668,2226,2216,"19170 El Casar, Guadalajara, Spain",19071,28148,"Torrejón de Ardoz, Madrid, Spain"
OK,18994,1017,1084,"19170 El Casar, Guadalajara, Spain",19071,28151,"28180 Torrelaguna, Madrid, Spain"
OK,15643,1164,1200,"19170 El Casar, Guadalajara, Spain",19071,28156,"Valdeavero, Madrid, Spain"
OK,73581,3266,3278,"19170 El Casar, Guadalajara, Spain",19071,28161,"Valdemoro, Madrid, Spain"
OK,8901,484,468,"19170 El Casar, Guadalajara, Spain",19071,28162,"28130 Valdeolmos-Alalpardo, Madrid, Spain"
OK,16524,1001,1021,"19170 El Casar, Guadalajara, Spain",19071,28164,"28150 Valdetorres de Jarama, Madrid, Spain"
OK,27242,1374,1416,"19170 El Casar, Guadalajara, Spain",19071,28169,"28729 Venturada, Madrid, Spain"
OK,76289,3498,3523,"19170 El Casar, Guadalajara, Spain",19071,28176,"28691 Villanueva de la Cañada, Madrid, Spain"
OK,48180,2372,2380,"19170 El Casar, Guadalajara, Spain",19071,28903,"28760 Tres Cantos, Madrid, Spain"
OK,35760,1797,1843,"19160 Chiloeches, Guadalajara, Spain",19105,28002,"28864 Ajalvir, Madrid, Spain"
OK,93989,3885,3958,"19160 Chiloeches, Guadalajara, Spain",19105,28004,"28607 El Álamo, Madrid, Spain"
OK,22571,1625,1695,"19160 Chiloeches, Guadalajara, Spain",19105,28005,"Alcala de Henares, Madrid, Spain"
OK,47699,2281,2351,"19160 Chiloeches, Guadalajara, Spain",19105,28006,"Alcobendas, Madrid, Spain"
OK,70050,3119,3158,"19160 Chiloeches, Guadalajara, Spain",19105,28007,"Alcorcón, Madrid, Spain"
OK,95938,4017,4096,"19160 Chiloeches, Guadalajara, Spain",19105,28013,"28300 Aranjuez, Madrid, Spain"
OK,49427,2398,2468,"19160 Chiloeches, Guadalajara, Spain",19105,28014,"Arganda del Rey, 28500, Madrid, Spain"
OK,79746,3266,3288,"19160 Chiloeches, Guadalajara, Spain",19105,28022,"Boadilla del Monte, Madrid, Spain"
OK,22706,1410,1438,"19160 Chiloeches, Guadalajara, Spain",19105,28032,"28816 Camarma de Esteruelas, Madrid, Spain"
OK,147326,6394,6477,"19160 Chiloeches, Guadalajara, Spain",19105,28037,"28650 Cenicientos, Madrid, Spain"
OK,83001,3623,3688,"19160 Chiloeches, Guadalajara, Spain",19105,28040,"28350 Ciempozuelos, Madrid, Spain"
OK,39183,1919,1960,"19160 Chiloeches, Guadalajara, Spain",19105,28041,"28863 Cobeña, Madrid, Spain"
OK,76014,3423,3558,"19160 Chiloeches, Guadalajara, Spain",19105,28045,"28770 Colmenar Viejo, Madrid, Spain"
OK,95171,3861,3983,"19160 Chiloeches, Guadalajara, Spain",19105,28047,"28400 Collado Villalba, Madrid, Spain"
OK,44260,2077,2092,"19160 Chiloeches, Guadalajara, Spain",19105,28049,"Coslada, Madrid, Spain"
OK,33350,1707,1754,"19160 Chiloeches, Guadalajara, Spain",19105,28053,"28814 Daganzo de Arriba, Madrid, Spain"
OK,58504,3198,3340,"19160 Chiloeches, Guadalajara, Spain",19105,28055,"28595 Estremera, Madrid, Spain"
OK,77549,3197,3229,"19160 Chiloeches, Guadalajara, Spain",19105,28058,"Fuenlabrada, Madrid, Spain"
OK,67496,3055,3093,"19160 Chiloeches, Guadalajara, Spain",19105,28065,"Getafe, Madrid, Spain"
OK,80677,3431,3493,"19160 Chiloeches, Guadalajara, Spain",19105,28073,"Humanes de Madrid, Madrid, Spain"
OK,72911,3102,3142,"19160 Chiloeches, Guadalajara, Spain",19105,28074,"Leganés, Madrid, Spain"
OK,39801,1959,2013,"19160 Chiloeches, Guadalajara, Spain",19105,28075,"28890 Loeches, Madrid, Spain"
OK,57343,3058,3207,"19160 Chiloeches, Guadalajara, Spain",19105,28079,"Madrid, Spain"
OK,57378,3073,3234,"19160 Chiloeches, Guadalajara, Spain",19105,28079-01,"Centro, Madrid, Spain"
OK,59329,2686,2705,"19160 Chiloeches, Guadalajara, Spain",19105,28079-02,"Arganzuela, Madrid, Spain"
OK,54371,2611,2634,"19160 Chiloeches, Guadalajara, Spain",19105,28079-03,"Retiro, Madrid, Spain"
OK,52354,2688,2989,"19160 Chiloeches, Guadalajara, Spain",19105,28079-04,"Salamanca, Madrid, Spain"
OK,190134,7268,7433,"19160 Chiloeches, Guadalajara, Spain",19105,28079-05,"05141 Chamartín, Ávila, Spain"
OK,58252,2877,2896,"19160 Chiloeches, Guadalajara, Spain",19105,28079-06,"Tetuán, Madrid, Spain"
OK,53890,2832,3085,"19160 Chiloeches, Guadalajara, Spain",19105,28079-07,"Chamberí, Madrid, Spain"
OK,67954,3167,3325,"19160 Chiloeches, Guadalajara, Spain",19105,28079-08,"Fuencarral-El Pardo, 28048 Madrid, Spain"
OK,68800,2860,2962,"19160 Chiloeches, Guadalajara, Spain",19105,28079-09,"Moncloa - Aravaca, Madrid, Spain"
OK,62561,3164,3187,"19160 Chiloeches, Guadalajara, Spain",19105,28079-10,"Latina, Madrid, Spain"
OK,63196,2994,3009,"19160 Chiloeches, Guadalajara, Spain",19105,28079-11,"Carabanchel, Madrid, Spain"
OK,61106,2878,2903,"19160 Chiloeches, Guadalajara, Spain",19105,28079-12,"Usera, Madrid, Spain"
OK,56356,2660,2682,"19160 Chiloeches, Guadalajara, Spain",19105,28079-13,"Puente de Vallecas, Madrid, Spain"
OK,52896,2417,2448,"19160 Chiloeches, Guadalajara, Spain",19105,28079-14,"Moratalaz, 28030 Madrid, Spain"
OK,48416,2228,2260,"19160 Chiloeches, Guadalajara, Spain",19105,28079-15,"Ciudad Lineal, Madrid, Spain"
OK,48341,2256,2291,"19160 Chiloeches, Guadalajara, Spain",19105,28079-16,"Hortaleza, Madrid, Spain"
OK,61849,2924,2969,"19160 Chiloeches, Guadalajara, Spain",19105,28079-17,"Villaverde, Madrid, Spain"
OK,53285,2105,2131,"19160 Chiloeches, Guadalajara, Spain",19105,28079-18,"Villa de Vallecas, Madrid, Spain"
OK,52611,2534,2558,"19160 Chiloeches, Guadalajara, Spain",19105,28079-19,"Vicálvaro, Madrid, Spain"
OK,47595,2321,2349,"19160 Chiloeches, Guadalajara, Spain",19105,28079-20,"San Blas, Madrid, Spain"
OK,45911,2195,2229,"19160 Chiloeches, Guadalajara, Spain",19105,28079-21,"Barajas, 28042 Madrid, Spain"
OK,74835,3186,3299,"19160 Chiloeches, Guadalajara, Spain",19105,28080,"Majadahonda, Madrid, Spain"
OK,17900,1043,1063,"19160 Chiloeches, Guadalajara, Spain",19105,28083,"28880 Meco, Madrid, Spain"
OK,71786,2864,2901,"19160 Chiloeches, Guadalajara, Spain",19105,28113,"28320 Pinto, Madrid, Spain"
OK,69449,2951,3051,"19160 Chiloeches, Guadalajara, Spain",19105,28115,"Pozuelo de Alarcón, Madrid, Spain"
OK,35286,2001,2080,"19160 Chiloeches, Guadalajara, Spain",19105,28122,"28815 Ribatejada, Madrid, Spain"
OK,55546,2500,2531,"19160 Chiloeches, Guadalajara, Spain",19105,28123,"Rivas-Vaciamadrid, Madrid, Spain"
OK,74157,3105,3210,"19160 Chiloeches, Guadalajara, Spain",19105,28127,"Las Rozas, Madrid, Spain"
OK,42587,1863,1883,"19160 Chiloeches, Guadalajara, Spain",19105,28130,"San Fernando de Henares, 28830, Madrid, Spain"
OK,47809,2278,2328,"19160 Chiloeches, Guadalajara, Spain",19105,28134,"San Sebastián de los Reyes, Madrid, Spain"
OK,16262,947,1037,"19160 Chiloeches, Guadalajara, Spain",19105,28136,"28818 Santorcaz, Madrid, Spain"
OK,33088,1827,1868,"19160 Chiloeches, Guadalajara, Spain",19105,28148,"Torrejón de Ardoz, Madrid, Spain"
OK,44975,2374,2453,"19160 Chiloeches, Guadalajara, Spain",19105,28162,"28130 Valdeolmos-Alalpardo, Madrid, Spain"
OK,30633,1745,1845,"19160 Chiloeches, Guadalajara, Spain",19105,28172,"28810 Villalbilla, Madrid, Spain"
OK,64190,2770,2878,"19160 Chiloeches, Guadalajara, Spain",19105,28903,"28760 Tres Cantos, Madrid, Spain"
OK,47839,2070,2152,"19290 Fontanar, Guadalajara, Spain",19117,28002,"28864 Ajalvir, Madrid, Spain"
OK,36707,2323,2430,"19290 Fontanar, Guadalajara, Spain",19117,28005,"Alcala de Henares, Madrid, Spain"
OK,60845,2541,2632,"19290 Fontanar, Guadalajara, Spain",19117,28006,"Alcobendas, Madrid, Spain"
OK,86877,3600,3659,"19290 Fontanar, Guadalajara, Spain",19117,28007,"Alcorcón, Madrid, Spain"
OK,111908,4442,4563,"19290 Fontanar, Guadalajara, Spain",19117,28013,"28300 Aranjuez, Madrid, Spain"
OK,68132,2990,3101,"19290 Fontanar, Guadalajara, Spain",19117,28014,"Arganda del Rey, 28500, Madrid, Spain"
OK,83108,4281,4285,"19290 Fontanar, Guadalajara, Spain",19117,28024,"28737 Braojos, Madrid, Spain"
OK,37913,1870,1916,"19290 Fontanar, Guadalajara, Spain",19117,28032,"28816 Camarma de Esteruelas, Madrid, Spain"
OK,89160,3683,3841,"19290 Fontanar, Guadalajara, Spain",19117,28045,"28770 Colmenar Viejo, Madrid, Spain"
OK,45428,1980,2063,"19290 Fontanar, Guadalajara, Spain",19117,28053,"28814 Daganzo de Arriba, Madrid, Spain"
OK,83466,3480,3561,"19290 Fontanar, Guadalajara, Spain",19117,28065,"Getafe, Madrid, Spain"
OK,74170,3538,3742,"19290 Fontanar, Guadalajara, Spain",19117,28079,"Madrid, Spain"
OK,74205,3553,3766,"19290 Fontanar, Guadalajara, Spain",19117,28079-01,"Centro, Madrid, Spain"
OK,76273,3237,3248,"19290 Fontanar, Guadalajara, Spain",19117,28079-02,"Arganzuela, Madrid, Spain"
OK,72100,3064,3144,"19290 Fontanar, Guadalajara, Spain",19117,28079-03,"Retiro, Madrid, Spain"
OK,70878,3185,3405,"19290 Fontanar, Guadalajara, Spain",19117,28079-04,"Salamanca, Madrid, Spain"
OK,203280,7528,7714,"19290 Fontanar, Guadalajara, Spain",19117,28079-05,"05141 Chamartín, Ávila, Spain"
OK,72322,3200,3331,"19290 Fontanar, Guadalajara, Spain",19117,28079-06,"Tetuán, Madrid, Spain"
OK,81994,3304,3533,"19290 Fontanar, Guadalajara, Spain",19117,28079-07,"Chamberí, Madrid, Spain"
OK,81099,3426,3614,"19290 Fontanar, Guadalajara, Spain",19117,28079-08,"Fuencarral-El Pardo, 28048 Madrid, Spain"
OK,81946,3120,3246,"19290 Fontanar, Guadalajara, Spain",19117,28079-09,"Moncloa - Aravaca, Madrid, Spain"
OK,77933,3358,3418,"19290 Fontanar, Guadalajara, Spain",19117,28079-12,"Usera, Madrid, Spain"
